0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/form?title=A%20Sublime%20Love%20Story:%20Barsaat&year=2005&director=Suneel%20Darshan&star=&pages=10&sort=rd&initial=0&genre=&char= HTTP/1.1" 200 8065
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/add.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/form?title=A%20Sublime%20Love%20Story:%20Barsaat&year=2005&director=Suneel%20Darshan&star=&pages=10&sort=rd&initial=0&genre=&char= HTTP/1.1" 200 8065
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/add.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/form?title=A%20Sublime%20Love%20Story:%20Barsaat&year=2005&director=Suneel%20Darshan&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 8065
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:36 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:37 -0700] "GET /project1/form?title=A%20Sublime%20Love%20Story:%20Barsaat&year=2005&director=Suneel%20Darshan&star=&pages=10&sort=td&initial=0&genre=&char= HTTP/1.1" 200 8065
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:37 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:37 -0700] "GET /project1/form?title=A%20Sublime%20Love%20Story:%20Barsaat&year=2005&director=Suneel%20Darshan&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 8065
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:37 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:38 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=10&sort=ta&initial=0&genre=&char= HTTP/1.1" 200 34941
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:38 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:39 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=10&sort=rd&initial=0&genre=&char= HTTP/1.1" 200 33725
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:39 -0700] "GET /project1/add.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:39 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:41 -0700] "GET /project1/form?title=bar&year=&director=&star=&pages=10&sort=ra&initial=0&genre=&char= HTTP/1.1" 200 33722
0:0:0:0:0:0:0:1 - - [05/Jun/2018:18:45:41 -0700] "GET /project1/search.css HTTP/1.1" 200 3662
